posx,posy,ang
1000,2476572,2473800
1000,2533572,2530800
1000,2533572,2530800
1000,2590575,2587800
1000,2641884,2639100
1000,2681802,2679000
1000,2681802,2679000
1000,2710320,2707500
1000,2738838,2736000
1000,2755959,2753100
1000,2761677,2758800
1000,2761677,2758800
1000,2761695,2758800
1000,2761710,2758800
1000,2761710,2758800
1000,2750355,2747400
1000,2750355,2747400
1000,2744679,2741700
1000,2727606,2724600
1000,2727606,2724600
1000,2716230,2713200
1000,2704857,2701800
1000,2704857,2701800
1000,2699184,2696100
1000,2704908,2701800
1000,2704908,2701800
1000,2716323,2713200
1000,2727729,2724600
1000,2744838,2741700
1000,2744838,2741700
1000,2761944,2758800
1000,2773350,2770200
1000,2790450,2787300
1000,2790450,2787300
1000,2813250,2810100
1000,2830350,2827200
1000,2830350,2827200
1000,2847453,2844300
1000,2864550,2861400
1000,2864550,2861400
1000,2881644,2878500
1000,2898738,2895600
1000,2910129,2907000
1000,2921517,2918400
1000,2921517,2918400
1000,2927208,2924100
1000,2932899,2929800
1000,2938581,2935500
1000,2944254,2941200
1000,2944254,2941200
1000,2944224,2941200
1000,2949897,2946900
1000,2955567,2952600
1000,2955534,2952600
1000,2955534,2952600
1000,2955501,2952600
1000,2961168,2958300
1000,2961168,2958300
1000,2955432,2952600
1000,2949696,2946900
1000,2949696,2946900
1000,2943960,2941200
1000,2943927,2941200
1000,2943891,2941200
1000,2949549,2946900
1000,2949549,2946900
1000,2966607,2964000
1000,2995074,2992500
1000,2995074,2992500
1000,3017856,3015300
1000,3034944,3032400
1000,3052035,3049500
1000,3080529,3078000
1000,3080529,3078000
1000,3109023,3106500
1000,3137517,3135000
1000,3137517,3135000
1000,3166014,3163500
1000,3194514,3192000
1000,3194514,3192000
1000,3234417,3231900
1000,3280023,3277500
1000,3280023,3277500
1000,3325629,3323100
1000,3376938,3374400
1000,3376938,3374400
1000,3428250,3425700
1000,3479562,3477000
1000,3479562,3477000
1000,3542274,3539700
1000,3593589,3591000
1000,3650598,3648000
1000,3684804,3682200
1000,3713310,3710700
1000,3781719,3779100
1000,3838722,3836100
1000,3838722,3836100
1000,3878625,3876000
1000,3901425,3898800
1000,3901425,3898800
1000,3924216,3921600
1000,3941313,3938700
1000,3958407,3955800
1000,3964101,3961500
1000,3964101,3961500
1000,3975495,3972900
1000,3981189,3978600
1000,3981189,3978600
1000,3981180,3978600
1000,3986871,3984300
1000,3981162,3978600
1000,3981162,3978600
1000,3975453,3972900
1000,3969744,3967200
1000,3964038,3961500
1000,3964038,3961500
1000,3946926,3944400
1000,3924108,3921600
1000,3924108,3921600
1000,3895590,3893100
1000,3855672,3853200
1000,3815754,3813300
1000,3764433,3762000
1000,3764433,3762000
1000,3713118,3710700
1000,3661800,3659400
1000,3610479,3608100
1000,3559164,3556800
1000,3559164,3556800
1000,3507843,3505500
1000,3456522,3454200
1000,3405204,3402900
1000,3405204,3402900
1000,3348183,3345900
1000,3302559,3300300
1000,3302559,3300300
1000,3245535,3243300
1000,3194211,3192000
1000,3131487,3129300
1000,3131487,3129300
1000,3074463,3072300
1000,3017439,3015300
1000,3017439,3015300
1000,2966118,2964000
1000,2909094,2907000
1000,2852067,2850000
1000,2795037,2793000
1000,2795037,2793000
1000,2726604,2724600
1000,2698071,2696100
1000,2698071,2696100
1000,2669556,2667600
1000,2658138,2656200
1000,2658138,2656200
1000,2658120,2656200
1000,2663799,2661900
1000,2663799,2661900
1000,2675178,2673300
1000,2692257,2690400
1000,2720742,2718900
1000,2754927,2753100
1000,2754927,2753100
1000,2789118,2787300
1000,2811909,2810100
1000,2857503,2855700
1000,2903097,2901300
1000,2903097,2901300
1000,2954394,2952600
1000,3011394,3009600
1000,3011394,3009600
1000,3011394,3009600
1000,3142488,3140700
1000,3142488,3140700
1000,3199488,3197700
1000,3262185,3260400
1000,3262185,3260400
1000,3336282,3334500
1000,3398982,3397200
1000,3461679,3459900
1000,3530076,3528300
1000,3530076,3528300
1000,3592776,3591000
1000,3661176,3659400
1000,3661176,3659400
1000,3729576,3727800
1000,3797979,3796200
1000,3797979,3796200
1000,3946179,3944400
1000,3946179,3944400
1000,4020279,4018500
1000,4094379,4092600
1000,4094379,4092600
1000,4168476,4166700
1000,4248276,4246500
1000,4248276,4246500
1000,4333776,4332000
1000,4419282,4417500
1000,4493394,4491600
1000,4533297,4531500
1000,4533297,4531500
1000,4561803,4560000
1000,4590321,4588500
1000,4590321,4588500
1000,4613139,4611300
1000,4635960,4634100
1000,4635960,4634100
1000,4647381,4645500
1000,4647405,4645500
1000,4641729,4639800
1000,4641729,4639800
1000,4630350,4628400
1000,4618968,4617000
1000,4607583,4605600
1000,4607583,4605600
1000,4607583,4605600
1000,4607583,4605600
1000,4265793,4263600
1000,4265793,4263600
1000,4265793,4263600
1000,3998052,3995700
1000,3969564,3967200
1000,3969564,3967200
1000,3889803,3887400
1000,3838530,3836100
1000,3838530,3836100
1000,3792957,3790500
1000,3792957,3790500
1000,3758787,3756300
1000,3735993,3733500
1000,3736002,3733500
1000,3736002,3733500
1000,3741714,3739200
1000,3747429,3744900
1000,3753138,3750600
1000,3753138,3750600
1000,3758847,3756300
1000,3770253,3767700
1000,3770253,3767700
1000,3787362,3784800
1000,3798768,3796200
1000,3815871,3813300
1000,3815871,3813300
1000,3815871,3813300
1000,3855774,3853200
1000,3878571,3876000
1000,3895665,3893100
1000,3895665,3893100
1000,3918456,3915900
1000,3929847,3927300
1000,3929847,3927300
1000,3941238,3938700
1000,3946929,3944400
1000,3958323,3955800
1000,3969714,3967200
1000,3969714,3967200
1000,3986790,3984300
1000,4003866,4001400
1000,4015239,4012800
1000,4032312,4029900
1000,4032312,4029900
1000,4043682,4041300
1000,4055052,4052700
1000,4066419,4064100
1000,4066419,4064100
1000,4072086,4069800
1000,4089153,4086900
1000,4106220,4104000
1000,4106220,4104000
1000,4123290,4121100
1000,4146054,4143900
1000,4168818,4166700
1000,4191585,4189500
1000,4191585,4189500
1000,4214346,4212300
1000,4237110,4235100
1000,4259877,4257900
1000,4276938,4275000
1000,4276938,4275000
1000,4293999,4292100
1000,4316760,4314900
1000,4333827,4332000
1000,4333806,4332000
1000,4333806,4332000
1000,4316691,4314900
1000,4310976,4309200
1000,4310976,4309200
1000,4305264,4303500
1000,4299552,4297800
1000,4282449,4280700
1000,4265343,4263600
1000,4253937,4252200
1000,4253937,4252200
1000,4236834,4235100
1000,4225434,4223700
1000,4191228,4189500
1000,4151325,4149600
1000,4111422,4109700
1000,4111422,4109700
1000,4060119,4058400
1000,4008816,4007100
1000,3951813,3950100
1000,3951813,3950100
1000,3894813,3893100
1000,3832113,3830400
1000,3758013,3756300
1000,3758013,3756300
1000,3683904,3682200
1000,3632595,3630900
1000,3632595,3630900
1000,3598386,3596700
1000,3569874,3568200
1000,3547059,3545400
1000,3518544,3516900
1000,3518544,3516900
1000,3507132,3505500
1000,3484308,3482700
1000,3484308,3482700
1000,3467184,3465600
1000,3455754,3454200
1000,3455754,3454200
1000,3444327,3442800
1000,3432897,3431400
1000,3432870,3431400
1000,3432870,3431400
1000,3421437,3420000
1000,3415701,3414300
1000,3415662,3414300
1000,3415662,3414300
1000,3421329,3420000
1000,3421293,3420000
1000,3421278,3420000
1000,3421278,3420000
1000,3409869,3408600
1000,3398460,3397200
1000,3398460,3397200
1000,3387048,3385800
1000,3375642,3374400
1000,3358536,3357300
1000,3358536,3357300
1000,3324318,3323100
1000,3290106,3288900
1000,3290106,3288900
1000,3250191,3249000
1000,3204576,3203400
1000,3204576,3203400
1000,3158961,3157800
1000,3113343,3112200
1000,3062025,3060900
1000,3062025,3060900
1000,3010704,3009600
1000,2959386,2958300
1000,2959386,2958300
1000,2896665,2895600
1000,2896665,2895600
1000,2833947,2832900
1000,2776932,2775900
1000,2714211,2713200
1000,2657193,2656200
1000,2600172,2599200
1000,2600172,2599200
1000,2537451,2536500
1000,2480430,2479500
1000,2417706,2416800
1000,2417706,2416800
1000,2354988,2354100
1000,2309376,2308500
1000,2309376,2308500
1000,2297964,2297100
1000,2286564,2285700
1000,2275170,2274300
1000,2258073,2257200
1000,2258073,2257200
1000,2240973,2240100
1000,2223879,2223000
1000,2212485,2211600
1000,2212485,2211600
1000,2201091,2200200
1000,2195397,2194500
1000,2184012,2183100
1000,2172630,2171700
1000,2172630,2171700
1000,2166954,2166000
1000,2166981,2166000
1000,2172711,2171700
1000,2172711,2171700
1000,2184141,2183100
1000,2184141,2183100
1000,2184141,2183100
1000,2195607,2194500
1000,2201340,2200200
1000,2201340,2200200
1000,2201340,2200200
1000,2218581,2217300
1000,2218581,2217300
1000,2218581,2217300
1000,2218581,2217300
1000,2178801,2177400
1000,2178801,2177400
1000,2178801,2177400
1000,1603233,1601700
1000,1603233,1601700
1000,1603233,1601700
1000,1477836,1476300
1000,1420836,1419300
1000,1420836,1419300
1000,1363845,1362300
1000,1301148,1299600
1000,1244154,1242600
1000,1221357,1219800
1000,1221357,1219800
1000,1204263,1202700
1000,1198572,1197000
1000,1192884,1191300
1000,1192884,1191300
1000,1192896,1191300
1000,1192905,1191300
1000,1192914,1191300
1000,1204326,1202700
1000,1204326,1202700
1000,1210035,1208400
1000,1227141,1225500
1000,1232841,1231200
1000,1244247,1242600
1000,1255653,1254000
1000,1272759,1271100
1000,1289859,1288200
1000,1312662,1311000
1000,1329759,1328100
1000,1346859,1345200
1000,1346859,1345200
1000,1358253,1356600
1000,1392444,1390800
1000,1432332,1430700
1000,1432332,1430700
1000,1466517,1464900
1000,1506399,1504800
1000,1546281,1544700
1000,1591863,1590300
1000,1591863,1590300
1000,1637442,1635900
1000,1683021,1681500
1000,1734297,1732800
1000,1734297,1732800
1000,1779867,1778400
1000,1825443,1824000
1000,1876719,1875300
1000,1927995,1926600
1000,1927995,1926600
1000,1984974,1983600
1000,2041956,2040600
1000,2104641,2103300
1000,2167329,2166000
1000,2167329,2166000
1000,2241420,2240100
1000,2304117,2302800
1000,2372520,2371200
1000,2435223,2433900
1000,2435223,2433900
1000,2492235,2490900
1000,2554947,2553600
1000,2606259,2604900
1000,2657574,2656200
1000,2657574,2656200
1000,2708892,2707500
1000,2760210,2758800
1000,2805831,2804400
1000,2805831,2804400
1000,2851455,2850000
1000,2891382,2889900
1000,2925609,2924100
1000,2925609,2924100
1000,2965536,2964000
1000,2988366,2986800
1000,2988366,2986800
1000,2999796,2998200
1000,3016929,3015300
1000,3016929,3015300
1000,3022662,3021000
1000,3016992,3015300
1000,3011325,3009600
1000,2999952,2998200
1000,2999952,2998200
1000,2977182,2975400
1000,2977182,2975400
1000,2954409,2952600
1000,2920236,2918400
1000,2886063,2884200
1000,2886063,2884200
1000,2851881,2850000
1000,2817690,2815800
1000,2817690,2815800
1000,2800608,2798700
1000,2760726,2758800
1000,2715147,2713200
1000,2715147,2713200
1000,2669565,2667600
1000,2669565,2667600
1000,2669565,2667600
1000,2669565,2667600
1000,2396094,2394000
1000,2396094,2394000
1000,2373312,2371200
1000,2373312,2371200
1000,2361930,2359800
1000,2361939,2359800
1000,2361948,2359800
1000,2356269,2354100
1000,2356269,2354100
1000,2361996,2359800
1000,2367726,2365500
1000,2379150,2376900
1000,2379150,2376900
1000,2390580,2388300
1000,2390610,2388300
1000,2402043,2399700
1000,2413473,2411100
1000,2413473,2411100
1000,2419209,2416800
1000,2419239,2416800
1000,2430678,2428200
1000,2430678,2428200
1000,2430714,2428200
1000,2442153,2439600
1000,2453589,2451000
1000,2465028,2462400
1000,2465028,2462400
1000,2465064,2462400
1000,2470800,2468100
1000,2470800,2468100
1000,2476536,2473800
1000,2482272,2479500
1000,2482272,2479500
1000,2482311,2479500
1000,2482350,2479500
1000,2476686,2473800
1000,2476686,2473800
1000,2471028,2468100
1000,2471070,2468100
1000,2471070,2468100
1000,2476806,2473800
1000,2476848,2473800
1000,2476848,2473800
1000,2471187,2468100
1000,2471223,2468100
1000,2471262,2468100
1000,2465601,2462400
1000,2465637,2462400
1000,2465637,2462400
1000,2454276,2451000
1000,2442915,2439600
1000,2442915,2439600
1000,2431554,2428200
1000,2425896,2422500
1000,2425896,2422500
1000,2420238,2416800
1000,2408877,2405400
1000,2403216,2399700
1000,2403216,2399700
1000,2397555,2394000
1000,2386194,2382600
1000,2386194,2382600
1000,2380530,2376900
1000,2369169,2365500
1000,2352105,2348400
1000,2352105,2348400
1000,2329344,2325600
1000,2317989,2314200
1000,2317989,2314200
1000,2306625,2302800
1000,2289564,2285700
1000,2266809,2262900
1000,2266809,2262900
1000,2255445,2251500
1000,2238384,2234400
1000,2221323,2217300
1000,2221323,2217300
1000,2204256,2200200
1000,2181495,2177400
1000,2181495,2177400
1000,2153034,2148900
1000,2153034,2148900
1000,2153034,2148900
1000,2039190,2034900
1000,2039190,2034900
1000,2033505,2029200
1000,1999314,1995000
1000,1970820,1966500
1000,1970820,1966500
1000,1948032,1943700
1000,1948032,1943700
1000,1908141,1903800
1000,1896741,1892400
1000,1913835,1909500
1000,1930932,1926600
1000,1953729,1949400
1000,1953729,1949400
1000,1976520,1972200
1000,1999311,1995000
1000,2022099,2017800
1000,2022099,2017800
1000,2044887,2040600
1000,2067669,2063400
1000,2067669,2063400
1000,2067669,2063400
1000,2090433,2086200
1000,2090433,2086200
1000,2096112,2091900
1000,2090394,2086200
1000,2084673,2080500
1000,2084673,2080500
1000,2073249,2069100
1000,2056131,2052000
1000,2056131,2052000
1000,2027613,2023500
1000,1993398,1989300
1000,1959183,1955100
1000,1959183,1955100
1000,1924974,1920900
1000,1873665,1869600
1000,1828059,1824000
1000,1828059,1824000
1000,1788156,1784100
1000,1748250,1744200
1000,1748250,1744200
1000,1702644,1698600
1000,1674138,1670100
1000,1645629,1641600
1000,1645629,1641600
1000,1622820,1618800
1000,1605708,1601700
1000,1599993,1596000
