posx,posy,ang
956.000000,850.000000,0.069191
956.000000,850.000000,0.036074
958.000000,843.000000,-0.001722
961.000000,835.000000,-0.018995
961.000000,835.000000,-0.023116
964.000000,825.000000,-0.015855
967.000000,815.000000,-0.005003
968.000000,805.000000,0.003405
970.000000,794.000000,0.006876
972.000000,782.000000,0.423914
972.000000,782.000000,0.907417
973.000000,771.000000,1.645449
973.000000,757.000000,3.476900
971.000000,744.000000,7.268948
971.000000,744.000000,10.617616
970.000000,736.000000,14.816154
966.000000,730.000000,18.590662
966.000000,730.000000,20.541006
961.000000,724.000000,25.629145
954.000000,718.000000,35.014336
948.000000,713.000000,48.829369
942.000000,711.000000,64.882454
942.000000,711.000000,75.529900
938.000000,709.000000,81.506432
932.000000,707.000000,85.191689
932.000000,707.000000,86.003128
913.000000,705.000000,88.145737
913.000000,705.000000,90.167847
904.000000,703.000000,96.707375
894.000000,702.000000,99.800598
894.000000,702.000000,99.595070
884.000000,702.000000,97.973076
874.000000,701.000000,96.622261
874.000000,701.000000,95.993797
851.000000,700.000000,93.123207
851.000000,700.000000,90.147049
839.000000,700.000000,83.338463
830.000000,698.000000,76.726334
825.000000,698.000000,66.305466
824.000000,700.000000,55.514931
824.000000,700.000000,49.018478
824.000000,699.000000,42.721764
824.000000,697.000000,33.740082
823.000000,696.000000,22.769909
823.000000,696.000000,15.226550
822.000000,695.000000,9.069256
822.000000,695.000000,6.291878
820.000000,693.000000,3.717387
820.000000,691.000000,1.083181
820.000000,688.000000,-0.902866
820.000000,685.000000,1.681663
820.000000,685.000000,1.432256
820.000000,682.000000,-0.565125
821.000000,678.000000,-5.252676
821.000000,678.000000,-9.547315
823.000000,674.000000,-15.161672
826.000000,671.000000,-23.376970
830.000000,668.000000,-31.762655
830.000000,668.000000,-36.743225
834.000000,665.000000,-46.853909
840.000000,665.000000,-60.740406
848.000000,665.000000,-71.439690
848.000000,665.000000,-75.812538
857.000000,665.000000,-75.511116
866.000000,664.000000,-73.450500
866.000000,664.000000,-71.226959
875.000000,664.000000,-70.255661
885.000000,664.000000,-70.837090
895.000000,664.000000,-72.079407
905.000000,664.000000,-73.605171
905.000000,664.000000,-74.658325
917.000000,664.000000,-75.414162
927.000000,663.000000,-76.516846
927.000000,663.000000,-77.360634
939.000000,663.000000,-77.701103
952.000000,662.000000,-77.606316
964.000000,662.000000,-77.297760
978.000000,662.000000,-74.904266
994.000000,662.000000,-67.700523
1005.000000,659.000000,-56.528164
1005.000000,659.000000,-47.714462
1012.000000,659.000000,-39.360123
1018.000000,656.000000,-27.660240
1022.000000,650.000000,-15.976923
1028.000000,645.000000,-5.424583
1032.000000,639.000000,2.567023
1034.000000,631.000000,-6.146275
1034.000000,631.000000,-5.661318
1035.000000,624.000000,-2.177426
1035.000000,617.000000,3.685742
1035.000000,617.000000,8.483744
1035.000000,611.000000,12.746116
1033.000000,603.000000,17.840723
1030.000000,594.000000,23.380245
1030.000000,594.000000,26.863842
1026.000000,586.000000,26.859121
1021.000000,578.000000,25.661572
1015.000000,570.000000,25.105894
1015.000000,570.000000,25.156067
1010.000000,562.000000,28.045290
1003.000000,554.000000,32.215553
996.000000,546.000000,32.881458
989.000000,538.000000,32.482845
989.000000,538.000000,31.631142
982.000000,530.000000,29.200045
974.000000,520.000000,26.865503
974.000000,520.000000,25.562750
966.000000,511.000000,25.822910
959.000000,502.000000,28.973591
952.000000,493.000000,30.818668
952.000000,493.000000,31.132700
946.000000,481.000000,27.916920
941.000000,471.000000,21.065012
938.000000,466.000000,12.452488
938.000000,466.000000,6.414186
938.000000,461.000000,2.726151
940.000000,456.000000,0.275860
940.000000,456.000000,-0.429975
940.000000,452.000000,-0.661165
940.000000,449.000000,0.519448
942.000000,447.000000,-2.705355
945.000000,444.000000,-8.884581
945.000000,444.000000,-14.201360
947.000000,442.000000,-21.808958
950.000000,440.000000,-34.257172
950.000000,440.000000,-44.321156
953.000000,440.000000,-55.059975
956.000000,440.000000,-67.972328
956.000000,440.000000,-76.753967
959.000000,440.000000,-84.475998
961.000000,440.000000,-90.443710
967.000000,441.000000,-96.657387
967.000000,441.000000,-100.417595
974.000000,443.000000,-103.267723
974.000000,443.000000,-104.397041
982.000000,444.000000,-105.724289
990.000000,446.000000,-107.865776
990.000000,446.000000,-109.586342
1000.000000,449.000000,-112.432327
1009.000000,453.000000,-115.162003
1020.000000,457.000000,-116.683273
1032.000000,461.000000,-114.358055
1045.000000,466.000000,-107.004417
1056.000000,468.000000,-94.782028
1056.000000,468.000000,-84.833115
1064.000000,469.000000,-75.350487
1071.000000,468.000000,-64.669403
1071.000000,468.000000,-57.754219
1078.000000,465.000000,-50.488411
1086.000000,461.000000,-40.622234
1086.000000,461.000000,-33.365341
1091.000000,456.000000,-24.809460
1096.000000,450.000000,-13.640263
1100.000000,444.000000,-3.527885
1103.000000,437.000000,3.415003
1103.000000,437.000000,5.611532
1104.000000,429.000000,-4.545144
1104.000000,421.000000,-2.025016
1103.000000,413.000000,1.123991
1100.000000,406.000000,5.830478
1100.000000,406.000000,9.476790
1096.000000,399.000000,14.743223
1091.000000,392.000000,23.348747
1091.000000,392.000000,30.301817
1087.000000,387.000000,37.984154
1082.000000,384.000000,45.805862
1077.000000,380.000000,53.365314
1069.000000,376.000000,60.120422
1069.000000,376.000000,63.584419
1061.000000,372.000000,65.356621
1051.000000,368.000000,67.074989
1042.000000,365.000000,69.297600
1033.000000,361.000000,71.720711
1022.000000,358.000000,73.247940
1012.000000,354.000000,72.779671
1001.000000,352.000000,69.256035
989.000000,350.000000,61.665318
982.000000,345.000000,47.357174
977.000000,342.000000,35.117992
976.000000,342.000000,26.690475
976.000000,340.000000,20.660414
976.000000,340.000000,18.545843
976.000000,338.000000,15.415265
975.000000,336.000000,10.912046
974.000000,334.000000,4.566420
974.000000,334.000000,-0.199912
973.000000,332.000000,2.890895
973.000000,330.000000,3.249263
973.000000,330.000000,2.100035
974.000000,326.000000,0.553473
975.000000,321.000000,-0.995977
978.000000,315.000000,-5.660625
982.000000,309.000000,-12.696689
982.000000,309.000000,-18.172871
987.000000,302.000000,-22.542036
994.000000,295.000000,-24.858856
1001.000000,288.000000,-26.266481
1001.000000,288.000000,-26.556622
1008.000000,281.000000,-26.492908
1016.000000,273.000000,-24.578274
1025.000000,266.000000,-23.639984
1025.000000,266.000000,-23.662134
1033.000000,259.000000,-22.562548
1041.000000,251.000000,-22.105274
1050.000000,244.000000,-18.869864
1050.000000,244.000000,-15.369320
1060.000000,235.000000,-16.102522
1069.000000,226.000000,-20.247499
1069.000000,226.000000,-24.646357
1078.000000,216.000000,-27.772646
1086.000000,207.000000,-26.762260
1086.000000,207.000000,-23.766111
1089.000000,204.000000,-23.791328
1091.000000,203.000000,-25.982662
1094.000000,202.000000,-28.937067
1096.000000,199.000000,-31.936825
1096.000000,199.000000,-33.709412
1099.000000,196.000000,-35.698467
1104.000000,194.000000,-37.818104
1104.000000,194.000000,-39.127975
1104.000000,193.000000,-39.836987
1104.000000,194.000000,-39.482048
1104.000000,194.000000,-38.656101
1105.000000,194.000000,-38.319023
1104.000000,193.000000,-38.407379
1104.000000,194.000000,-38.288574
1104.000000,194.000000,-38.098824
1104.000000,194.000000,-38.364960
1104.000000,194.000000,-38.367371
1104.000000,194.000000,-38.215252
1104.000000,194.000000,-38.036751
1104.000000,194.000000,-37.917484
1104.000000,194.000000,-38.300434
1104.000000,194.000000,-38.397804
1104.000000,194.000000,-38.288242
1104.000000,193.000000,-38.521904
1104.000000,193.000000,-38.857712
1104.000000,194.000000,-39.112652
1104.000000,194.000000,-39.213978
1104.000000,193.000000,-39.183540
1104.000000,194.000000,-39.089123
1104.000000,194.000000,-38.996918
1104.000000,193.000000,-38.526642
1104.000000,193.000000,-38.450703
1104.000000,193.000000,-38.636044
1104.000000,193.000000,-38.896027
1104.000000,193.000000,-39.090813
1104.000000,194.000000,-39.166252
1104.000000,194.000000,-39.140690
1104.000000,194.000000,-39.067017
1104.000000,194.000000,-38.996124
1104.000000,193.000000,-38.956478
1104.000000,193.000000,-38.951588
1104.000000,193.000000,-38.968971
1104.000000,194.000000,-38.992058
1104.000000,194.000000,-39.008816
1104.000000,193.000000,-39.014885
1104.000000,194.000000,-39.012199
1104.000000,194.000000,-39.005539
1104.000000,193.000000,-38.999344
1104.000000,194.000000,-38.996014
1104.000000,194.000000,-38.995743
